image,dmos,reference,noise
I38_10_02.png,4.32,I38.png,10
I38_10_03.png,3.2,I38.png,10
I38_10_04.png,1.77,I38.png,10
I38_10_05.png,1.17,I38.png,10
I39_10_01.png,4.5,I39.png,10
I39_10_02.png,4.53,I39.png,10
I39_10_03.png,4.07,I39.png,10
I39_10_04.png,2.13,I39.png,10
I39_10_05.png,1.43,I39.png,10
I40_10_01.png,4.2,I40.png,10
I40_10_02.png,4.2,I40.png,10
I40_10_03.png,3.97,I40.png,10
I40_10_04.png,2.5,I40.png,10
I40_10_05.png,1.57,I40.png,10
I41_10_01.png,4.6,I41.png,10
I41_10_02.png,4.17,I41.png,10
I41_10_03.png,4.03,I41.png,10
I41_10_04.png,1.77,I41.png,10
I41_10_05.png,1.17,I41.png,10
I42_10_01.png,4.3,I42.png,10
I42_10_02.png,4.33,I42.png,10
I42_10_03.png,3.8,I42.png,10
I42_10_04.png,2.3,I42.png,10
I42_10_05.png,1.43,I42.png,10
I43_10_01.png,4.67,I43.png,10
I43_10_02.png,4.6,I43.png,10
I43_10_03.png,4.33,I43.png,10
I43_10_04.png,2.07,I43.png,10
I43_10_05.png,1.67,I43.png,10
I44_10_01.png,4.53,I44.png,10
I44_10_02.png,4.4,I44.png,10
I44_10_03.png,3.87,I44.png,10
I44_10_04.png,2.33,I44.png,10
I44_10_05.png,1.37,I44.png,10
I45_10_01.png,4.1,I45.png,10
I45_10_02.png,4.06,I45.png,10
I45_10_03.png,3.58,I45.png,10
I45_10_04.png,1.53,I45.png,10
I45_10_05.png,1.13,I45.png,10
I46_10_01.png,4.67,I46.png,10
I46_10_02.png,4.43,I46.png,10
I46_10_03.png,4.13,I46.png,10
I46_10_04.png,2.03,I46.png,10
I46_10_05.png,1.4,I46.png,10
I47_10_01.png,4.37,I47.png,10
I47_10_02.png,4.3,I47.png,10
I47_10_03.png,3.87,I47.png,10
I47_10_04.png,1.93,I47.png,10
I47_10_05.png,1.3,I47.png,10
I48_10_01.png,4.7,I48.png,10
I48_10_02.png,4.5,I48.png,10
I48_10_03.png,4.17,I48.png,10
I48_10_04.png,1.8,I48.png,10
I48_10_05.png,1.17,I48.png,10
I49_10_01.png,4.57,I49.png,10
I49_10_02.png,4.47,I49.png,10
I49_10_03.png,4.3,I49.png,10
I49_10_04.png,1.8,I49.png,10
I49_10_05.png,1.37,I49.png,10
I50_10_01.png,4.17,I50.png,10
I50_10_02.png,4.4,I50.png,10
I50_10_03.png,4.03,I50.png,10
I50_10_04.png,2.27,I50.png,10
I50_10_05.png,1.1,I50.png,10
I51_10_01.png,4.2,I51.png,10
I51_10_02.png,4.13,I51.png,10
I51_10_03.png,3.67,I51.png,10
I51_10_04.png,1.7,I51.png,10
I51_10_05.png,1.23,I51.png,10
I52_10_01.png,3.93,I52.png,10
I52_10_02.png,3.7,I52.png,10
I52_10_03.png,3.37,I52.png,10
I52_10_04.png,1.7,I52.png,10
I52_10_05.png,1.2,I52.png,10
I53_10_01.png,4.57,I53.png,10
I53_10_02.png,4.53,I53.png,10
I53_10_03.png,3.53,I53.png,10
I53_10_04.png,1.83,I53.png,10
I53_10_05.png,1.27,I53.png,10
I54_10_01.png,4.23,I54.png,10
I54_10_02.png,4.3,I54.png,10
I54_10_03.png,3.6,I54.png,10
I54_10_04.png,2,I54.png,10
I54_10_05.png,1.27,I54.png,10
I55_10_01.png,4.23,I55.png,10
I55_10_02.png,4.37,I55.png,10
I55_10_03.png,4.27,I55.png,10
I55_10_04.png,1.87,I55.png,10
I55_10_05.png,1.23,I55.png,10
I56_10_01.png,4.55,I56.png,10
I56_10_02.png,4.13,I56.png,10
I56_10_03.png,3.83,I56.png,10
I56_10_04.png,1.67,I56.png,10
I56_10_05.png,1.2,I56.png,10
I57_10_01.png,4.23,I57.png,10
I57_10_02.png,4.23,I57.png,10
I57_10_03.png,3.83,I57.png,10
I57_10_04.png,2.23,I57.png,10
I57_10_05.png,1.37,I57.png,10
I58_10_01.png,4.03,I58.png,10
I58_10_02.png,4.17,I58.png,10
I58_10_03.png,3.3,I58.png,10
I58_10_04.png,1.8,I58.png,10
I58_10_05.png,1.53,I58.png,10
I59_10_01.png,4.77,I59.png,10
I59_10_02.png,4.77,I59.png,10
I59_10_03.png,4.5,I59.png,10
I59_10_04.png,2.5,I59.png,10
I59_10_05.png,1.47,I59.png,10
I60_10_01.png,4.57,I60.png,10
I60_10_02.png,4.37,I60.png,10
I60_10_03.png,4.16,I60.png,10
I60_10_04.png,2.43,I60.png,10
I60_10_05.png,1.47,I60.png,10
I61_10_01.png,4.27,I61.png,10
I61_10_02.png,4.1,I61.png,10
I61_10_03.png,3.63,I61.png,10
I61_10_04.png,1.93,I61.png,10
I61_10_05.png,1.47,I61.png,10
I62_10_01.png,4.23,I62.png,10
I62_10_02.png,4.23,I62.png,10
I62_10_03.png,3.93,I62.png,10
I62_10_04.png,1.77,I62.png,10
I62_10_05.png,1.47,I62.png,10
I63_10_01.png,4.07,I63.png,10
I63_10_02.png,4.3,I63.png,10
I63_10_03.png,3.9,I63.png,10
I63_10_04.png,2.33,I63.png,10
I63_10_05.png,1.7,I63.png,10
I64_10_01.png,4.23,I64.png,10
I64_10_02.png,3.93,I64.png,10
I64_10_03.png,3.97,I64.png,10
I64_10_04.png,2.13,I64.png,10
I64_10_05.png,1.4,I64.png,10
I65_10_01.png,4.43,I65.png,10
I65_10_02.png,4.4,I65.png,10
I65_10_03.png,3.77,I65.png,10
I65_10_04.png,1.53,I65.png,10
I65_10_05.png,1.23,I65.png,10
I66_10_01.png,4.43,I66.png,10
I66_10_02.png,4.5,I66.png,10
I66_10_03.png,3.97,I66.png,10
I66_10_04.png,2.1,I66.png,10
I66_10_05.png,1.47,I66.png,10
I67_10_01.png,4.4,I67.png,10
I67_10_02.png,4.3,I67.png,10
I67_10_03.png,3.97,I67.png,10
I67_10_04.png,1.87,I67.png,10
I67_10_05.png,1.1,I67.png,10
I68_10_01.png,4.2,I68.png,10
I68_10_02.png,4.13,I68.png,10
I68_10_03.png,3.6,I68.png,10
I68_10_04.png,1.97,I68.png,10
I68_10_05.png,1.23,I68.png,10
I69_10_01.png,4.07,I69.png,10
I69_10_02.png,4.07,I69.png,10
I69_10_03.png,4,I69.png,10
I69_10_04.png,2.03,I69.png,10
I69_10_05.png,1.27,I69.png,10
I70_10_01.png,4.5,I70.png,10
I70_10_02.png,4.4,I70.png,10
I70_10_03.png,3.97,I70.png,10
I70_10_04.png,2.23,I70.png,10
I70_10_05.png,1.23,I70.png,10
I71_10_01.png,4.27,I71.png,10
I71_10_02.png,3.87,I71.png,10
I71_10_03.png,3.19,I71.png,10
I71_10_04.png,1.43,I71.png,10
I71_10_05.png,1.33,I71.png,10
I72_10_01.png,4.17,I72.png,10
I72_10_02.png,4.03,I72.png,10
I72_10_03.png,3.9,I72.png,10
I72_10_04.png,1.83,I72.png,10
I72_10_05.png,1.4,I72.png,10
I73_10_01.png,4.53,I73.png,10
I73_10_02.png,4.07,I73.png,10
I73_10_03.png,3.63,I73.png,10
I73_10_04.png,2,I73.png,10
I73_10_05.png,1.27,I73.png,10
I74_10_01.png,4.37,I74.png,10
I74_10_02.png,4.5,I74.png,10
I74_10_03.png,4.13,I74.png,10
I74_10_04.png,2.9,I74.png,10
I74_10_05.png,2.03,I74.png,10
I75_10_01.png,4.13,I75.png,10
I75_10_02.png,4.13,I75.png,10
I75_10_03.png,3.77,I75.png,10
I75_10_04.png,1.6,I75.png,10
I75_10_05.png,1.23,I75.png,10
I76_10_01.png,4.4,I76.png,10
I76_10_02.png,4.07,I76.png,10
I76_10_03.png,3.8,I76.png,10
I76_10_04.png,1.87,I76.png,10
I76_10_05.png,1.4,I76.png,10
I77_10_01.png,4.47,I77.png,10
I77_10_02.png,4.37,I77.png,10
I77_10_03.png,4.3,I77.png,10
I77_10_04.png,2.03,I77.png,10
I77_10_05.png,1.39,I77.png,10
I78_10_01.png,4.57,I78.png,10
I78_10_02.png,4.3,I78.png,10
I78_10_03.png,3.8,I78.png,10
I78_10_04.png,1.6,I78.png,10
I78_10_05.png,1.37,I78.png,10
I79_10_01.png,4.23,I79.png,10
I79_10_02.png,4.03,I79.png,10
I79_10_03.png,4.03,I79.png,10
I79_10_04.png,2.13,I79.png,10
I79_10_05.png,1.43,I79.png,10
I80_10_01.png,4.43,I80.png,10
I80_10_02.png,4.5,I80.png,10
I80_10_03.png,4.27,I80.png,10
I80_10_04.png,1.6,I80.png,10
I80_10_05.png,1.5,I80.png,10
I81_10_01.png,4.03,I81.png,10
I81_10_02.png,3.97,I81.png,10
I81_10_03.png,3.35,I81.png,10
I81_10_04.png,1.43,I81.png,10
I81_10_05.png,1.23,I81.png,10
I01_14_01.png,4.57,I01.png,14
I01_14_02.png,3.57,I01.png,14
I01_14_03.png,3.13,I01.png,14
I01_14_04.png,2.5,I01.png,14
I01_14_05.png,2.27,I01.png,14
I02_14_01.png,4.33,I02.png,14
I02_14_02.png,3.37,I02.png,14
I02_14_03.png,2.7,I02.png,14
I02_14_04.png,2.33,I02.png,14
I02_14_05.png,2,I02.png,14
I03_14_01.png,4.4,I03.png,14
I03_14_02.png,3.5,I03.png,14
I03_14_03.png,3.03,I03.png,14
I03_14_04.png,2.53,I03.png,14
I03_14_05.png,2.17,I03.png,14
I04_14_01.png,4.53,I04.png,14
I04_14_02.png,3.23,I04.png,14
I04_14_03.png,2.83,I04.png,14
I04_14_04.png,2.4,I04.png,14
I04_14_05.png,2.1,I04.png,14
I05_14_01.png,4.37,I05.png,14
I05_14_02.png,4.37,I05.png,14
I05_14_03.png,4.47,I05.png,14
I05_14_04.png,4.2,I05.png,14
I05_14_05.png,3.61,I05.png,14
I06_14_01.png,4.43,I06.png,14
I06_14_02.png,3.63,I06.png,14
I06_14_03.png,3.1,I06.png,14
I06_14_04.png,2.7,I06.png,14
I06_14_05.png,2.07,I06.png,14
I07_14_01.png,4.1,I07.png,14
I07_14_02.png,2.77,I07.png,14
I07_14_03.png,2.6,I07.png,14
I07_14_04.png,2.17,I07.png,14
I07_14_05.png,1.6,I07.png,14
I08_14_01.png,4.7,I08.png,14
I08_14_02.png,3.6,I08.png,14
I08_14_03.png,2.67,I08.png,14
I08_14_04.png,2.6,I08.png,14
I08_14_05.png,2.17,I08.png,14
I09_14_01.png,4.33,I09.png,14
I09_14_02.png,3.1,I09.png,14
I09_14_03.png,2.9,I09.png,14
I09_14_04.png,2.27,I09.png,14
I09_14_05.png,1.63,I09.png,14
I10_14_01.png,4.5,I10.png,14
I10_14_02.png,3.2,I10.png,14
I10_14_03.png,2.47,I10.png,14
I10_14_04.png,2.07,I10.png,14
I10_14_05.png,1.87,I10.png,14
I11_14_01.png,4.57,I11.png,14
I11_14_02.png,3.8,I11.png,14
I11_14_03.png,2.8,I11.png,14
I11_14_04.png,2.63,I11.png,14
I11_14_05.png,2.23,I11.png,14
I12_14_01.png,4.4,I12.png,14
I12_14_02.png,4.47,I12.png,14
I12_14_03.png,3.5,I12.png,14
I12_14_04.png,3.19,I12.png,14
I12_14_05.png,2.47,I12.png,14
I13_14_01.png,4.37,I13.png,14
I13_14_02.png,3.9,I13.png,14
I13_14_03.png,3.4,I13.png,14
I13_14_04.png,2.8,I13.png,14
I13_14_05.png,2.3,I13.png,14
I14_14_01.png,3.93,I14.png,14
I14_14_02.png,2.77,I14.png,14
I14_14_03.png,2.63,I14.png,14
I14_14_04.png,2.37,I14.png,14
I14_14_05.png,2.13,I14.png,14
I15_14_01.png,4.03,I15.png,14
I15_14_02.png,3.27,I15.png,14
I15_14_03.png,2.67,I15.png,14
I15_14_04.png,2.63,I15.png,14
I15_14_05.png,1.87,I15.png,14
I16_14_01.png,4.2,I16.png,14
I16_14_02.png,3.17,I16.png,14
I16_14_03.png,3.23,I16.png,14
I16_14_04.png,2.27,I16.png,14
I16_14_05.png,1.9,I16.png,14
I17_14_01.png,4.5,I17.png,14
I17_14_02.png,4.7,I17.png,14
I17_14_03.png,4.5,I17.png,14
I17_14_04.png,4.03,I17.png,14
I17_14_05.png,2.53,I17.png,14
I18_14_01.png,4.07,I18.png,14
I18_14_02.png,3.03,I18.png,14
I18_14_03.png,2.67,I18.png,14
I18_14_04.png,2.23,I18.png,14
I18_14_05.png,1.93,I18.png,14
I19_14_01.png,4.2,I19.png,14
I19_14_02.png,3,I19.png,14
I19_14_03.png,2.57,I19.png,14
I19_14_04.png,2.47,I19.png,14
I19_14_05.png,1.73,I19.png,14
I20_14_01.png,4.07,I20.png,14
I20_14_02.png,3.37,I20.png,14
I20_14_03.png,3.17,I20.png,14
I20_14_04.png,2.43,I20.png,14
I20_14_05.png,2.1,I20.png,14
I21_14_01.png,4.47,I21.png,14
I21_14_02.png,3.52,I21.png,14
I21_14_03.png,3.07,I21.png,14
I21_14_04.png,2.73,I21.png,14
I21_14_05.png,2.27,I21.png,14
I22_14_01.png,4.53,I22.png,14
I22_14_02.png,3.23,I22.png,14
I22_14_03.png,3,I22.png,14
I22_14_04.png,2.61,I22.png,14
I22_14_05.png,1.97,I22.png,14
I23_14_01.png,4.53,I23.png,14
I23_14_02.png,3.47,I23.png,14
I23_14_03.png,3.03,I23.png,14
I23_14_04.png,2.9,I23.png,14
I23_14_05.png,2.27,I23.png,14
I24_14_01.png,4.3,I24.png,14
I24_14_02.png,2.97,I24.png,14
I24_14_03.png,2.8,I24.png,14
I24_14_04.png,2.3,I24.png,14
I24_14_05.png,1.93,I24.png,14
I25_14_01.png,4.57,I25.png,14
I25_14_02.png,4.03,I25.png,14
I25_14_03.png,3.63,I25.png,14
I25_14_04.png,2.27,I25.png,14
I25_14_05.png,1.83,I25.png,14
I26_14_01.png,4.67,I26.png,14
I26_14_02.png,3.84,I26.png,14
I26_14_03.png,3.03,I26.png,14
I26_14_04.png,2.73,I26.png,14
I26_14_05.png,2.23,I26.png,14
I27_14_01.png,3.67,I27.png,14
I27_14_02.png,2.97,I27.png,14
I27_14_03.png,2.16,I27.png,14
I27_14_04.png,2.1,I27.png,14
I27_14_05.png,1.63,I27.png,14
I28_14_01.png,4.57,I28.png,14
I28_14_02.png,3.97,I28.png,14
I28_14_03.png,3.37,I28.png,14
I28_14_04.png,2.73,I28.png,14
I28_14_05.png,2.43,I28.png,14
I29_14_01.png,4.63,I29.png,14
I29_14_02.png,4.43,I29.png,14
I29_14_03.png,3.7,I29.png,14
I29_14_04.png,3.07,I29.png,14
I29_14_05.png,2.17,I29.png,14
I30_14_01.png,4.4,I30.png,14
I30_14_02.png,3.17,I30.png,14
I30_14_03.png,2.83,I30.png,14
I30_14_04.png,2.3,I30.png,14
I30_14_05.png,2.1,I30.png,14
I31_14_01.png,4.6,I31.png,14
I31_14_02.png,3.93,I31.png,14
I31_14_03.png,3.23,I31.png,14
I31_14_04.png,2.77,I31.png,14
I31_14_05.png,2.43,I31.png,14
I32_14_01.png,3.8,I32.png,14
I32_14_02.png,2.43,I32.png,14
I32_14_03.png,2.27,I32.png,14
I32_14_04.png,2,I32.png,14
I32_14_05.png,1.5,I32.png,14
I33_14_01.png,3.77,I33.png,14
I33_14_02.png,3.17,I33.png,14
I33_14_03.png,2.07,I33.png,14
I33_14_04.png,2.03,I33.png,14
I33_14_05.png,1.7,I33.png,14
I34_14_01.png,4.2,I34.png,14
I34_14_02.png,3.27,I34.png,14
I34_14_03.png,2.7,I34.png,14
I34_14_04.png,2.63,I34.png,14
I34_14_05.png,2.23,I34.png,14
I35_14_01.png,4.27,I35.png,14
I35_14_02.png,3.23,I35.png,14
I35_14_03.png,2.77,I35.png,14
I35_14_04.png,2.6,I35.png,14
I35_14_05.png,2,I35.png,14
I36_14_01.png,4.73,I36.png,14
I36_14_02.png,3.93,I36.png,14
I36_14_03.png,3.33,I36.png,14
I36_14_04.png,3.17,I36.png,14
I36_14_05.png,2.2,I36.png,14
I37_14_01.png,3.63,I37.png,14
I37_14_02.png,2.67,I37.png,14
I37_14_03.png,2.67,I37.png,14
I37_14_04.png,2.03,I37.png,14
I37_14_05.png,1.6,I37.png,14
I38_14_01.png,4.37,I38.png,14
I38_14_02.png,3.27,I38.png,14
I38_14_03.png,2.9,I38.png,14
I38_14_04.png,2.43,I38.png,14
I38_14_05.png,1.73,I38.png,14
I39_14_01.png,4.6,I39.png,14
I39_14_02.png,4.52,I39.png,14
I39_14_03.png,3.33,I39.png,14
I39_14_04.png,3.07,I39.png,14
I39_14_05.png,2.07,I39.png,14
I40_14_01.png,4.33,I40.png,14
I40_14_02.png,4.3,I40.png,14
I40_14_03.png,4.33,I40.png,14
I40_14_04.png,3.8,I40.png,14
I40_14_05.png,3.07,I40.png,14
I41_14_01.png,4.77,I41.png,14
I41_14_02.png,3.83,I41.png,14
I41_14_03.png,3.1,I41.png,14
I41_14_04.png,2.43,I41.png,14
I41_14_05.png,1.8,I41.png,14
I42_14_01.png,4.37,I42.png,14
I42_14_02.png,4.07,I42.png,14
I42_14_03.png,3.23,I42.png,14
I42_14_04.png,2.93,I42.png,14
I42_14_05.png,2.33,I42.png,14
I43_14_01.png,4.87,I43.png,14
I43_14_02.png,4.5,I43.png,14
I43_14_03.png,3.97,I43.png,14
I43_14_04.png,3.03,I43.png,14
I43_14_05.png,2.35,I43.png,14
I44_14_01.png,4.4,I44.png,14
I44_14_02.png,3.87,I44.png,14
I44_14_03.png,3.07,I44.png,14
I44_14_04.png,2.8,I44.png,14
I44_14_05.png,2.27,I44.png,14
I45_14_01.png,4.27,I45.png,14
I45_14_02.png,3.23,I45.png,14
I45_14_03.png,2.77,I45.png,14
I45_14_04.png,2.3,I45.png,14
I45_14_05.png,1.73,I45.png,14
I46_14_01.png,4.53,I46.png,14
I46_14_02.png,3.77,I46.png,14
I46_14_03.png,3.07,I46.png,14
I46_14_04.png,2.5,I46.png,14
I46_14_05.png,1.87,I46.png,14
I47_14_01.png,4.83,I47.png,14
I47_14_02.png,3.73,I47.png,14
I47_14_03.png,2.7,I47.png,14
I47_14_04.png,2.7,I47.png,14
I47_14_05.png,1.87,I47.png,14
I48_14_01.png,4.5,I48.png,14
I48_14_02.png,2.97,I48.png,14
I48_14_03.png,2.9,I48.png,14
I48_14_04.png,2.33,I48.png,14
I48_14_05.png,2.06,I48.png,14
I49_14_01.png,4.83,I49.png,14
I49_14_02.png,4.47,I49.png,14
I49_14_03.png,4.1,I49.png,14
I49_14_04.png,3.77,I49.png,14
I49_14_05.png,3.13,I49.png,14
I50_14_01.png,4.07,I50.png,14
I50_14_02.png,3.16,I50.png,14
I50_14_03.png,2.67,I50.png,14
I50_14_04.png,2.13,I50.png,14
I50_14_05.png,1.9,I50.png,14
I51_14_01.png,4.4,I51.png,14
I51_14_02.png,3,I51.png,14
I51_14_03.png,2.97,I51.png,14
I51_14_04.png,2.63,I51.png,14
I51_14_05.png,1.93,I51.png,14
I52_14_01.png,4.33,I52.png,14
I52_14_02.png,3.47,I52.png,14
I52_14_03.png,2.8,I52.png,14
I52_14_04.png,2.3,I52.png,14
I52_14_05.png,2.27,I52.png,14
I53_14_01.png,4.47,I53.png,14
I53_14_02.png,3.23,I53.png,14
I53_14_03.png,3.07,I53.png,14
I53_14_04.png,2.67,I53.png,14
I53_14_05.png,1.97,I53.png,14
I54_14_01.png,4.63,I54.png,14
I54_14_02.png,3.47,I54.png,14
I54_14_03.png,3.17,I54.png,14
I54_14_04.png,2.6,I54.png,14
I54_14_05.png,2.17,I54.png,14
I55_14_01.png,4.47,I55.png,14
I55_14_02.png,4.1,I55.png,14
I55_14_03.png,4.3,I55.png,14
I55_14_04.png,3.2,I55.png,14
I55_14_05.png,2.73,I55.png,14
I56_14_01.png,4.47,I56.png,14
I56_14_02.png,3.5,I56.png,14
I56_14_03.png,2.9,I56.png,14
I56_14_04.png,2.47,I56.png,14
I56_14_05.png,2,I56.png,14
I57_14_01.png,4.43,I57.png,14
I57_14_02.png,4.13,I57.png,14
I57_14_03.png,3.23,I57.png,14
I57_14_04.png,2.73,I57.png,14
I57_14_05.png,1.9,I57.png,14
I58_14_01.png,4.37,I58.png,14
I58_14_02.png,3.53,I58.png,14
I58_14_03.png,3.37,I58.png,14
I58_14_04.png,2.8,I58.png,14
I58_14_05.png,2.27,I58.png,14
I59_14_01.png,4.87,I59.png,14
I59_14_02.png,4.13,I59.png,14
I59_14_03.png,3.03,I59.png,14
I59_14_04.png,2.77,I59.png,14
I59_14_05.png,2.23,I59.png,14
I60_14_01.png,4.47,I60.png,14
I60_14_02.png,3.63,I60.png,14
I60_14_03.png,3.2,I60.png,14
I60_14_04.png,2.73,I60.png,14
I60_14_05.png,1.97,I60.png,14
I61_14_01.png,4.47,I61.png,14
I61_14_02.png,3.32,I61.png,14
I61_14_03.png,2.67,I61.png,14
I61_14_04.png,2.43,I61.png,14
I61_14_05.png,2.3,I61.png,14
I62_14_01.png,4.37,I62.png,14
I62_14_02.png,3.43,I62.png,14
I62_14_03.png,2.57,I62.png,14
I62_14_04.png,2.47,I62.png,14
I62_14_05.png,2.2,I62.png,14
I63_14_01.png,4.61,I63.png,14
I63_14_02.png,3.83,I63.png,14
I63_14_03.png,3.43,I63.png,14
I63_14_04.png,2.83,I63.png,14
I63_14_05.png,2.33,I63.png,14
I64_14_01.png,4.47,I64.png,14
I64_14_02.png,3.83,I64.png,14
I64_14_03.png,3.33,I64.png,14
I64_14_04.png,2.53,I64.png,14
I64_14_05.png,2.2,I64.png,14
I65_14_01.png,4,I65.png,14
I65_14_02.png,3.07,I65.png,14
I65_14_03.png,2.63,I65.png,14
I65_14_04.png,2.23,I65.png,14
I65_14_05.png,1.97,I65.png,14
I66_14_01.png,4.5,I66.png,14
I66_14_02.png,3.93,I66.png,14
I66_14_03.png,3.77,I66.png,14
I66_14_04.png,3,I66.png,14
I66_14_05.png,2.43,I66.png,14
I67_14_01.png,4.47,I67.png,14
I67_14_02.png,3.67,I67.png,14
I67_14_03.png,3.13,I67.png,14
I67_14_04.png,2.53,I67.png,14
I67_14_05.png,2.2,I67.png,14
I68_14_01.png,4.6,I68.png,14
I68_14_02.png,3.33,I68.png,14
I68_14_03.png,2.9,I68.png,14
I68_14_04.png,2.5,I68.png,14
I68_14_05.png,1.87,I68.png,14
I69_14_01.png,4.6,I69.png,14
I69_14_02.png,4.1,I69.png,14
I69_14_03.png,3.17,I69.png,14
I69_14_04.png,2.93,I69.png,14
I69_14_05.png,2.47,I69.png,14
I70_14_01.png,4.57,I70.png,14
I70_14_02.png,3.73,I70.png,14
I70_14_03.png,3.07,I70.png,14
I70_14_04.png,2.47,I70.png,14
I70_14_05.png,2.1,I70.png,14
I71_14_01.png,3.7,I71.png,14
I71_14_02.png,2.87,I71.png,14
I71_14_03.png,2.37,I71.png,14
I71_14_04.png,1.87,I71.png,14
I71_14_05.png,1.67,I71.png,14
I72_14_01.png,4.33,I72.png,14
I72_14_02.png,3.23,I72.png,14
I72_14_03.png,2.52,I72.png,14
I72_14_04.png,2.43,I72.png,14
I72_14_05.png,1.7,I72.png,14
I73_14_01.png,4.6,I73.png,14
I73_14_02.png,3.5,I73.png,14
I73_14_03.png,2.73,I73.png,14
I73_14_04.png,2.63,I73.png,14
I73_14_05.png,1.93,I73.png,14
I74_14_01.png,4.67,I74.png,14
I74_14_02.png,4.3,I74.png,14
I74_14_03.png,3.73,I74.png,14
I74_14_04.png,3,I74.png,14
I74_14_05.png,2.6,I74.png,14
I75_14_01.png,4.2,I75.png,14
I75_14_02.png,3.33,I75.png,14
I75_14_03.png,2.87,I75.png,14
I75_14_04.png,2.27,I75.png,14
I75_14_05.png,2,I75.png,14
I76_14_01.png,4.4,I76.png,14
I76_14_02.png,3.97,I76.png,14
I76_14_03.png,3.39,I76.png,14
I76_14_04.png,3.17,I76.png,14
I76_14_05.png,2.3,I76.png,14
I77_14_01.png,4.57,I77.png,14
I77_14_02.png,4,I77.png,14
I77_14_03.png,3.63,I77.png,14
I77_14_04.png,3,I77.png,14
I77_14_05.png,2.07,I77.png,14
I78_14_01.png,4.43,I78.png,14
I78_14_02.png,3.6,I78.png,14
I78_14_03.png,3.1,I78.png,14
I78_14_04.png,2.53,I78.png,14
I78_14_05.png,2.07,I78.png,14
I79_14_01.png,4.68,I79.png,14
I79_14_02.png,4.03,I79.png,14
I79_14_03.png,3.6,I79.png,14
I79_14_04.png,2.83,I79.png,14
I79_14_05.png,2.4,I79.png,14
I80_14_01.png,4.6,I80.png,14
I80_14_02.png,4.07,I80.png,14
I80_14_03.png,3.63,I80.png,14
I80_14_04.png,3.03,I80.png,14
I80_14_05.png,2.23,I80.png,14
I81_14_01.png,4.33,I81.png,14
I81_14_02.png,3.03,I81.png,14
I81_14_03.png,2.7,I81.png,14
I81_14_04.png,2.2,I81.png,14
I81_14_05.png,1.67,I81.png,14
I01_18_01.png,4.5,I01.png,18
I01_18_02.png,4.57,I01.png,18
I01_18_03.png,4.57,I01.png,18
I01_18_04.png,4.37,I01.png,18
I01_18_05.png,3.97,I01.png,18
I02_18_01.png,4.13,I02.png,18
I02_18_02.png,4.63,I02.png,18
I02_18_03.png,4.73,I02.png,18
I02_18_04.png,4.33,I02.png,18
I02_18_05.png,4.03,I02.png,18
I03_18_01.png,4.23,I03.png,18
I03_18_02.png,4.73,I03.png,18
I03_18_03.png,4.5,I03.png,18
I03_18_04.png,4.47,I03.png,18
I03_18_05.png,4.2,I03.png,18
I04_18_01.png,4.27,I04.png,18
I04_18_02.png,4.63,I04.png,18
I04_18_03.png,4.87,I04.png,18
I04_18_04.png,4.57,I04.png,18
I04_18_05.png,3.63,I04.png,18
I05_18_01.png,4.4,I05.png,18
I05_18_02.png,4.47,I05.png,18
I05_18_03.png,4.37,I05.png,18
I05_18_04.png,4,I05.png,18
I05_18_05.png,2.77,I05.png,18
I06_18_01.png,3.8,I06.png,18
I06_18_02.png,4.07,I06.png,18
I06_18_03.png,4.53,I06.png,18
I06_18_04.png,4.03,I06.png,18
I06_18_05.png,3.77,I06.png,18
I07_18_01.png,3.2,I07.png,18
I07_18_02.png,4.3,I07.png,18
I07_18_03.png,4.5,I07.png,18
I07_18_04.png,4.43,I07.png,18
I07_18_05.png,4,I07.png,18
I08_18_01.png,4.4,I08.png,18
I08_18_02.png,4.5,I08.png,18
I08_18_03.png,4.8,I08.png,18
I08_18_04.png,4.53,I08.png,18
I08_18_05.png,4.13,I08.png,18
I09_18_01.png,4.3,I09.png,18
I09_18_02.png,4.53,I09.png,18
I09_18_03.png,4.53,I09.png,18
I09_18_04.png,4.43,I09.png,18
I09_18_05.png,3.8,I09.png,18
I10_18_01.png,4.33,I10.png,18
I10_18_02.png,4.57,I10.png,18
I10_18_03.png,4.73,I10.png,18
I10_18_04.png,4.57,I10.png,18
I10_18_05.png,3.8,I10.png,18
I11_18_01.png,4.23,I11.png,18
I11_18_02.png,4.6,I11.png,18
I11_18_03.png,4.68,I11.png,18
I11_18_04.png,4.27,I11.png,18
I11_18_05.png,3.47,I11.png,18
I12_18_01.png,4.43,I12.png,18
I12_18_02.png,4.5,I12.png,18
I12_18_03.png,4.41,I12.png,18
I12_18_04.png,4.23,I12.png,18
I12_18_05.png,3.87,I12.png,18
I13_18_01.png,4.1,I13.png,18
I13_18_02.png,4.43,I13.png,18
I13_18_03.png,4.6,I13.png,18
I13_18_04.png,4.63,I13.png,18
I13_18_05.png,3.9,I13.png,18
I14_18_01.png,3.6,I14.png,18
I14_18_02.png,4.33,I14.png,18
I14_18_03.png,4.67,I14.png,18
I14_18_04.png,4.2,I14.png,18
I14_18_05.png,4,I14.png,18
I15_18_01.png,3.77,I15.png,18
I15_18_02.png,3.87,I15.png,18
I15_18_03.png,4.67,I15.png,18
I15_18_04.png,4.37,I15.png,18
I15_18_05.png,3.6,I15.png,18
I16_18_01.png,4.47,I16.png,18
I16_18_02.png,4.6,I16.png,18
